zip,weight,hhs
01718,1.0,1
01719,1.0,1
01720,1.0,1
01721,1.0,1
01730,1.0,1
01731,1.0,1
01740,1.0,1
01741,1.0,1
01742,1.0,1
01745,1.0,1
01746,1.0,1
01747,1.0,1
01748,1.0,1
01749,1.0,1
01752,1.0,1
01754,1.0,1
01756,1.0,1
01757,1.0,1
01760,1.0,1
01770,1.0,1
01772,1.0,1
01773,1.0,1
01775,1.0,1
01776,1.0,1
01778,1.0,1
01801,1.0,1
01803,1.0,1
01810,1.0,1
01821,1.0,1
01824,1.0,1
01826,1.0,1
01827,1.0,1
01830,1.0,1
01832,1.0,1
01833,1.0,1
01834,1.0,1
01835,1.0,1
01840,1.0,1
01841,1.0,1
01843,1.0,1
01844,1.0,1
01845,1.0,1
01850,1.0,1
01851,1.0,1
01852,1.0,1
01854,1.0,1
01860,1.0,1
01862,1.0,1
01863,1.0,1
01864,1.0,1
01867,1.0,1
01876,1.0,1
01879,1.0,1
01880,1.0,1
01886,1.0,1
01887,1.0,1
01890,1.0,1
01901,1.0,1
01902,1.0,1
01904,1.0,1
01905,1.0,1
01906,1.0,1
01907,1.0,1
01908,1.0,1
01913,1.0,1
01915,1.0,1
01921,1.0,1
01922,1.0,1
01923,1.0,1
01929,1.0,1
01930,1.0,1
01937,1.0,1
01938,1.0,1
01940,0.9835645853980841,1
01940,0.016435414601916092,1
01944,1.0,1
01945,1.0,1
01949,1.0,1
01950,1.0,1
01951,1.0,1
01952,1.0,1
01960,1.0,1
01966,1.0,1
01969,1.0,1
01970,1.0,1
01982,1.0,1
01983,1.0,1
01984,1.0,1
01985,1.0,1
02019,1.0,1
02021,1.0,1
02025,1.0,1
02026,1.0,1
02030,1.0,1
02032,1.0,1
02035,1.0,1
02038,1.0,1
02043,1.0,1
02045,1.0,1
02047,1.0,1
02048,1.0,1
02050,1.0,1
02052,1.0,1
02053,1.0,1
02054,1.0,1
02056,1.0,1
02061,1.0,1
02062,1.0,1
02066,1.0,1
02067,1.0,1
02071,1.0,1
02072,1.0,1
02081,1.0,1
02090,1.0,1
02093,1.0,1
02108,1.0,1
02109,1.0,1
02110,1.0,1
02111,1.0,1
02113,1.0,1
02114,1.0,1
02115,1.0,1
02116,1.0,1
02118,1.0,1
02119,1.0,1
02120,1.0,1
02121,1.0,1
02122,1.0,1
02124,1.0,1
02125,1.0,1
02126,1.0,1
02127,1.0,1
02128,1.0,1
02129,1.0,1
02130,1.0,1
02131,1.0,1
02132,1.0,1
02134,1.0,1
02135,1.0,1
02136,1.0,1
02138,1.0,1
02139,1.0,1
02140,1.0,1
02141,1.0,1
02142,1.0,1
02143,1.0,1
02144,1.0,1
02145,1.0,1
02148,1.0,1
02149,1.0,1
02150,1.0,1
02151,1.0,1
02152,1.0,1
02155,1.0,1
02163,1.0,1
02169,1.0,1
02170,1.0,1
02171,1.0,1
02176,1.0,1
02180,1.0,1
02184,1.0,1
02186,1.0,1
02188,1.0,1
02189,1.0,1
02190,1.0,1
02191,1.0,1
02199,1.0,1
02210,1.0,1
02215,3.827751196172249e-05,1
02215,0.9999617224880384,1
02301,1.0,1
02302,1.0,1
02322,1.0,1
02324,1.0,1
02330,1.0,1
02332,1.0,1
02333,1.0,1
02338,1.0,1
02339,1.0,1
02341,1.0,1
02343,1.0,1
02346,1.0,1
02347,1.0,1
02351,1.0,1
02356,1.0,1
02357,1.0,1
02359,1.0,1
02360,1.0,1
02364,1.0,1
02366,1.0,1
02367,1.0,1
02368,1.0,1
02370,1.0,1
02375,1.0,1
02379,1.0,1
02382,1.0,1
02420,1.0,1
02421,1.0,1
02445,1.0,1
02446,1.0,1
02451,1.0,1
02452,1.0,1
02453,1.0,1
02457,1.0,1
02458,1.0,1
02459,1.0,1
02460,1.0,1
02461,1.0,1
02462,1.0,1
02464,1.0,1
02465,1.0,1
02466,1.0,1
02467,0.3789515806322529,1
02467,0.3886443466275399,1
02467,0.2324040727402072,1
02468,1.0,1
02472,1.0,1
02474,1.0,1
02476,1.0,1
02478,1.0,1
02481,1.0,1
02482,1.0,1
02492,1.0,1
02493,1.0,1
02494,1.0,1
02532,0.844996059889677,1
02532,0.1550039401103231,1
02534,1.0,1
02535,1.0,1
02536,1.0,1
02537,1.0,1
02538,1.0,1
02539,1.0,1
02540,1.0,1
02542,1.0,1
02543,0.9637795275590552,1
02543,0.03622047244094488,1
02553,1.0,1
02554,1.0,1
02556,1.0,1
02557,1.0,1
02558,1.0,1
02559,1.0,1
02561,1.0,1
02562,1.0,1
02563,1.0,1
02564,1.0,1
02568,1.0,1
02571,1.0,1
02575,1.0,1
02576,1.0,1
02584,1.0,1
02601,1.0,1
02630,1.0,1
02631,1.0,1
02632,1.0,1
02633,1.0,1
02635,1.0,1
02637,1.0,1
02638,1.0,1
02639,1.0,1
02641,1.0,1
02642,1.0,1
02643,1.0,1
02644,1.0,1
02645,1.0,1
02646,1.0,1
02647,1.0,1
02648,1.0,1
02649,1.0,1
02650,1.0,1
02651,1.0,1
02652,1.0,1
02653,1.0,1
02655,1.0,1
02657,1.0,1
02659,1.0,1
02660,1.0,1
02663,1.0,1
02664,1.0,1
02666,1.0,1
02667,1.0,1
02668,1.0,1
02669,1.0,1
02670,1.0,1
02671,1.0,1
02672,1.0,1
02673,1.0,1
02675,1.0,1
02702,1.0,1
02703,1.0,1
02713,1.0,1
02715,1.0,1
02717,1.0,1
02718,1.0,1
02719,1.0,1
02720,1.0,1
02721,1.0,1
02723,1.0,1
02724,1.0,1
02725,1.0,1
02726,1.0,1
02738,1.0,1
02739,1.0,1
02740,1.0,1
02743,1.0,1
02744,1.0,1
02745,1.0,1
02746,1.0,1
02747,1.0,1
02748,1.0,1
02760,1.0,1
02762,1.0,1
02763,1.0,1
02764,1.0,1
02766,1.0,1
02767,1.0,1
02769,1.0,1
02770,1.0,1
02771,1.0,1
02777,1.0,1
02779,1.0,1
02780,1.0,1
02790,1.0,1
02791,1.0,1
02802,1.0,1
02804,1.0,1
02806,1.0,1
02807,1.0,1
02808,1.0,1
02809,1.0,1
02812,1.0,1
02813,1.0,1
02814,1.0,1
02815,1.0,1
02816,0.9998160130017478,1
02816,0.0001839869982521235,1
02817,1.0,1
02818,1.0,1
02822,1.0,1
02825,1.0,1
02826,1.0,1
02827,1.0,1
02828,1.0,1
02830,1.0,1
02831,0.03869132290184922,1
02831,0.9613086770981508,1
02832,1.0,1
02833,1.0,1
02835,1.0,1
02836,1.0,1
02837,1.0,1
02838,1.0,1
02839,1.0,1
02840,1.0,1
02841,1.0,1
02842,1.0,1
02852,1.0,1
02857,1.0,1
02858,1.0,1
02859,1.0,1
02860,1.0,1
02861,0.0005348002139200855,1
02861,0.99946519978608,1
02863,1.0,1
02864,1.0,1
02865,1.0,1
02871,1.0,1
02872,1.0,1
02873,1.0,1
02874,1.0,1
02875,1.0,1
02876,1.0,1
02878,1.0,1
02879,1.0,1
02881,1.0,1
02882,1.0,1
02885,1.0,1
02886,1.0,1
02888,1.0,1
02889,1.0,1
02891,1.0,1
02892,1.0,1
02893,1.0,1
02894,1.0,1
02895,1.0,1
02896,1.0,1
02898,1.0,1
02903,1.0,1
02904,1.0,1
02905,1.0,1
02906,1.0,1
02907,1.0,1
02908,1.0,1
02909,1.0,1
02910,1.0,1
02911,1.0,1
02912,1.0,1
02914,1.0,1
02915,1.0,1
02916,1.0,1
02917,1.0,1
02919,1.0,1
02920,1.0,1
02921,1.0,1
03031,1.0,1
03032,1.0,1
03033,1.0,1
03034,1.0,1
03036,1.0,1
03037,1.0,1
03038,1.0,1
03042,1.0,1
03043,1.0,1
03044,1.0,1
03045,1.0,1
03046,1.0,1
03047,1.0,1
03048,1.0,1
03049,1.0,1
03051,1.0,1
03052,1.0,1
03053,1.0,1
03054,1.0,1
03055,1.0,1
03057,1.0,1
03060,1.0,1
03062,1.0,1
03063,1.0,1
03064,1.0,1
03070,1.0,1
03071,1.0,1
03076,1.0,1
03077,1.0,1
03079,1.0,1
03082,1.0,1
03084,1.0,1
03086,1.0,1
03087,1.0,1
03101,1.0,1
03102,1.0,1
03103,1.0,1
03104,0.9976522958716996,1
03104,0.002347704128300506,1
03106,1.0,1
03109,1.0,1
03110,1.0,1
03215,1.0,1
03216,1.0,1
03217,1.0,1
03218,1.0,1
03220,0.9890982503364738,1
03220,0.010901749663526243,1
03221,1.0,1
03222,1.0,1
03223,1.0,1
03224,1.0,1
03225,0.992622950819672,1
03225,0.007377049180327869,1
03226,1.0,1
03227,1.0,1
03229,1.0,1
03230,1.0,1
03231,1.0,1
03233,1.0,1
03234,1.0,1
03235,1.0,1
03237,1.0,1
03238,1.0,1
03240,1.0,1
03241,1.0,1
03242,1.0,1
03243,1.0,1
03244,1.0,1
03245,1.0,1
03246,1.0,1
03249,1.0,1
03251,1.0,1
03253,1.0,1
03254,0.0012348728081007655,1
03254,0.9987651271918992,1
03255,1.0,1
03256,1.0,1
03257,1.0,1
03258,1.0,1
03259,1.0,1
03260,1.0,1
03261,1.0,1
03262,1.0,1
03263,1.0,1
03264,1.0,1
03266,1.0,1
03268,1.0,1
03269,1.0,1
03273,1.0,1
03275,1.0,1
03276,0.4285199423354157,1
03276,0.5714800576645843,1
03278,1.0,1
03279,1.0,1
03280,1.0,1
03281,1.0,1
03282,1.0,1
03284,1.0,1
03285,1.0,1
03287,1.0,1
03290,1.0,1
03291,1.0,1
03293,1.0,1
03301,1.0,1
03303,1.0,1
03304,1.0,1
03307,1.0,1
03431,1.0,1
03440,1.0,1
03441,1.0,1
03442,1.0,1
03443,1.0,1
03444,1.0,1
03445,1.0,1
03446,1.0,1
03447,1.0,1
03448,1.0,1
03449,1.0,1
03450,1.0,1
03451,1.0,1
03452,1.0,1
03455,1.0,1
03456,1.0,1
03457,1.0,1
03458,0.001053740779768177,1
03458,0.9989462592202318,1
03461,1.0,1
03462,1.0,1
03464,1.0,1
03465,1.0,1
03466,1.0,1
03467,1.0,1
03470,1.0,1
03561,1.0,1
03570,1.0,1
03574,1.0,1
03575,1.0,1
03576,1.0,1
03579,0.22342733188720174,1
03579,0.7765726681127982,1
03580,1.0,1
03581,1.0,1
03582,1.0,1
03583,1.0,1
03584,1.0,1
03585,1.0,1
03586,1.0,1
03588,1.0,1
03590,1.0,1
03592,1.0,1
03593,1.0,1
03595,1.0,1
03597,1.0,1
03598,1.0,1
03601,1.0,1
03602,0.7298417483044461,1
03602,0.2701582516955539,1
03603,1.0,1
03604,1.0,1
03605,1.0,1
03607,1.0,1
03608,1.0,1
03609,1.0,1
03740,1.0,1
03741,1.0,1
03743,1.0,1
03745,1.0,1
03746,1.0,1
03748,0.9603107937841244,1
03748,0.03968920621587568,1
03750,1.0,1
03751,1.0,1
03752,1.0,1
03753,1.0,1
03754,1.0,1
03755,1.0,1
03765,1.0,1
03766,1.0,1
03768,1.0,1
03770,1.0,1
03771,1.0,1
03773,1.0,1
03774,1.0,1
03777,1.0,1
03779,1.0,1
03780,1.0,1
03781,1.0,1
03782,1.0,1
03784,1.0,1
03785,1.0,1
03801,1.0,1
03809,1.0,1
03810,1.0,1
03811,1.0,1
03812,1.0,1
03813,1.0,1
03814,1.0,1
03816,1.0,1
03817,1.0,1
03818,1.0,1
03819,1.0,1
03820,1.0,1
03823,1.0,1
03824,1.0,1
03825,1.0,1
03826,1.0,1
03827,1.0,1
03830,1.0,1
03832,1.0,1
03833,1.0,1
03835,1.0,1
03836,1.0,1
03837,1.0,1
03838,1.0,1
03839,1.0,1
03840,1.0,1
03841,1.0,1
03842,1.0,1
03844,1.0,1
03845,1.0,1
03846,1.0,1
03847,1.0,1
03848,1.0,1
03849,1.0,1
03850,1.0,1
03851,1.0,1
03852,1.0,1
03853,1.0,1
03854,1.0,1
03855,1.0,1
03856,1.0,1
03857,1.0,1
03858,1.0,1
03860,1.0,1
03861,1.0,1
03862,1.0,1
03864,1.0,1
03865,1.0,1
03867,1.0,1
03868,1.0,1
03869,1.0,1
03870,1.0,1
03871,1.0,1
03872,1.0,1
03873,1.0,1
03874,1.0,1
03875,1.0,1
03878,1.0,1
03882,1.0,1
03883,1.0,1
03884,1.0,1
03885,1.0,1
03886,1.0,1
03887,0.17223769730733518,1
03887,0.8277623026926648,1
03890,1.0,1
03894,1.0,1
03901,1.0,1
03902,1.0,1
03903,1.0,1
03904,1.0,1
03905,1.0,1
03906,1.0,1
03907,1.0,1
03908,1.0,1
03909,1.0,1
03910,1.0,1
03911,1.0,1
04001,1.0,1
04002,1.0,1
04003,1.0,1
04005,1.0,1
04006,1.0,1
04008,1.0,1
04009,1.0,1
04010,1.0,1
04011,1.0,1
04015,1.0,1
04017,1.0,1
04019,1.0,1
04020,1.0,1
04021,1.0,1
04022,1.0,1
04024,1.0,1
04027,1.0,1
04029,1.0,1
04030,1.0,1
04032,1.0,1
04037,1.0,1
04038,1.0,1
04039,1.0,1
04040,0.8784956605593057,1
04040,0.12150433944069433,1
04041,1.0,1
04042,1.0,1
04043,1.0,1
04046,1.0,1
04047,1.0,1
04048,1.0,1
04049,1.0,1
04050,1.0,1
04051,1.0,1
04055,1.0,1
04056,1.0,1
04057,1.0,1
04061,1.0,1
04062,1.0,1
04063,1.0,1
04064,1.0,1
04066,1.0,1
04068,1.0,1
04069,1.0,1
04071,1.0,1
04072,1.0,1
04073,1.0,1
04074,1.0,1
04076,1.0,1
04079,1.0,1
04083,1.0,1
04084,1.0,1
04085,1.0,1
04086,1.0,1
04087,1.0,1
04088,1.0,1
04090,1.0,1
04091,1.0,1
04092,1.0,1
04093,1.0,1
04095,1.0,1
04096,1.0,1
04097,1.0,1
04101,1.0,1
04102,1.0,1
04103,1.0,1
04105,1.0,1
04106,1.0,1
04107,1.0,1
04108,1.0,1
04109,1.0,1
04110,1.0,1
04210,1.0,1
04216,1.0,1
04217,1.0,1
04219,1.0,1
04220,1.0,1
04221,1.0,1
04222,1.0,1
04224,0.18717105263157896,1
04224,0.8128289473684209,1
04226,1.0,1
04227,1.0,1
04228,1.0,1
04231,1.0,1
04234,1.0,1
04236,1.0,1
04237,1.0,1
04238,1.0,1
04239,1.0,1
04240,1.0,1
04250,1.0,1
04252,1.0,1
04253,1.0,1
04254,1.0,1
04255,1.0,1
04256,1.0,1
04257,1.0,1
04258,1.0,1
04259,1.0,1
04260,1.0,1
04261,1.0,1
04263,1.0,1
04265,1.0,1
04267,1.0,1
04268,1.0,1
04270,1.0,1
04271,1.0,1
04274,1.0,1
04275,1.0,1
04276,1.0,1
04280,1.0,1
04281,1.0,1
04282,1.0,1
04284,1.0,1
04285,1.0,1
04286,1.0,1
04287,1.0,1
04289,1.0,1
04290,1.0,1
04292,1.0,1
04294,1.0,1
04330,1.0,1
04342,1.0,1
04343,1.0,1
04344,1.0,1
04345,0.9989696032972696,1
04345,0.0010303967027305509,1
04346,1.0,1
04347,1.0,1
04348,1.0,1
04349,1.0,1
04350,1.0,1
04351,1.0,1
04352,1.0,1
04353,1.0,1
04354,1.0,1
04355,1.0,1
04357,1.0,1
04358,1.0,1
04359,1.0,1
04360,1.0,1
04363,1.0,1
04364,1.0,1
04401,1.0,1
04406,1.0,1
04408,1.0,1
04410,1.0,1
04411,1.0,1
04412,1.0,1
04413,1.0,1
04414,1.0,1
04415,1.0,1
04416,1.0,1
04417,1.0,1
04418,1.0,1
04419,1.0,1
04421,1.0,1
04422,1.0,1
04424,0.284325637910085,1
04424,0.715674362089915,1
04426,1.0,1
04427,1.0,1
04428,1.0,1
04429,0.34789060843756625,1
04429,0.6521093915624337,1
04430,1.0,1
04431,1.0,1
04434,1.0,1
04435,1.0,1
04438,1.0,1
04441,1.0,1
04442,1.0,1
04443,1.0,1
04444,1.0,1
04448,1.0,1
04449,1.0,1
04450,1.0,1
04451,0.30501930501930496,1
04451,0.6949806949806949,1
04453,1.0,1
04454,1.0,1
04455,1.0,1
04456,1.0,1
04457,1.0,1
04459,0.11125485122897802,1
04459,0.888745148771022,1
04460,0.009866102889358705,1
04460,0.9901338971106411,1
04461,1.0,1
04462,0.9896587383660806,1
04462,0.010341261633919338,1
04463,1.0,1
04464,1.0,1
04468,1.0,1
04469,1.0,1
04471,1.0,1
04472,1.0,1
04473,1.0,1
04474,1.0,1
04475,1.0,1
04476,1.0,1
04478,1.0,1
04479,1.0,1
04481,1.0,1
04485,1.0,1
04487,1.0,1
04488,1.0,1
04489,1.0,1
04490,1.0,1
04491,1.0,1
04492,1.0,1
04493,1.0,1
04495,1.0,1
04496,1.0,1
04497,0.8817480719794345,1
04497,0.11825192802056556,1
04530,1.0,1
04535,1.0,1
04537,1.0,1
04538,1.0,1
04539,1.0,1
04541,1.0,1
04543,1.0,1
04544,1.0,1
04547,1.0,1
04548,1.0,1
04551,1.0,1
04553,1.0,1
04554,1.0,1
04555,1.0,1
04556,1.0,1
04558,1.0,1
04562,1.0,1
04563,1.0,1
04564,1.0,1
04568,1.0,1
04570,1.0,1
04571,1.0,1
04572,1.0,1
04573,1.0,1
04574,1.0,1
04575,1.0,1
04576,1.0,1
04578,1.0,1
04579,1.0,1
04605,1.0,1
04606,1.0,1
04607,1.0,1
04609,1.0,1
04611,1.0,1
04612,1.0,1
04613,1.0,1
04614,1.0,1
04616,1.0,1
04617,1.0,1
04619,1.0,1
04622,0.0453257790368272,1
04622,0.9546742209631728,1
04623,1.0,1
04624,1.0,1
04625,1.0,1
04626,1.0,1
04627,1.0,1
04628,1.0,1
04629,1.0,1
04630,1.0,1
04631,1.0,1
04634,1.0,1
04635,1.0,1
04637,1.0,1
04640,1.0,1
04642,1.0,1
04643,1.0,1
04644,1.0,1
04645,1.0,1
04646,1.0,1
04648,1.0,1
04649,1.0,1
04650,1.0,1
04652,1.0,1
04653,1.0,1
04654,1.0,1
04655,1.0,1
04657,1.0,1
04658,1.0,1
04660,1.0,1
04662,1.0,1
04664,1.0,1
04666,1.0,1
04667,1.0,1
04668,1.0,1
04669,1.0,1
04671,1.0,1
04673,1.0,1
04674,1.0,1
04675,1.0,1
04676,1.0,1
04677,1.0,1
04679,1.0,1
04680,1.0,1
04681,1.0,1
04683,1.0,1
04684,1.0,1
04685,1.0,1
04686,1.0,1
04691,1.0,1
04693,1.0,1
04694,1.0,1
04730,1.0,1
04732,1.0,1
04733,0.9276018099547512,1
04733,0.07239819004524888,1
04734,1.0,1
04735,1.0,1
04736,1.0,1
04739,1.0,1
04740,1.0,1
04741,1.0,1
04742,1.0,1
04743,1.0,1
04745,1.0,1
04746,1.0,1
04747,1.0,1
04750,1.0,1
