geo_id,timestamp,val
551,2020-01-05,0.00000000
551,2020-01-06,0.00000000
551,2020-01-07,0.00000000
551,2020-01-08,0.00000000
551,2020-01-09,0.00000000
551,2020-01-10,0.00000000
551,2020-01-11,0.00000000
551,2020-01-12,0.00000000
551,2020-01-13,0.00000000
551,2020-01-14,0.00000000
551,2020-01-15,0.00000000
551,2020-01-16,0.00000000
551,2020-01-17,0.00000000
551,2020-01-18,0.00000000
551,2020-01-19,0.00000000
551,2020-01-20,3357.95836132
551,2020-01-21,0.00000000
551,2020-01-22,0.00000000
551,2020-01-23,0.00000000
551,2020-01-24,0.00000000
551,2020-01-25,0.00000000
551,2020-01-26,0.00000000
551,2020-01-27,0.00000000
551,2020-01-28,0.00000000
551,2020-01-29,0.00000000
551,2020-01-30,0.00000000
551,2020-01-31,0.00000000
551,2020-02-01,0.00000000
551,2020-02-02,0.00000000
551,2020-02-03,0.00000000
551,2020-02-04,0.00000000
551,2020-02-05,0.00000000
551,2020-02-06,0.00000000
551,2020-02-07,0.00000000
551,2020-02-08,0.00000000
551,2020-02-09,0.00000000
551,2020-02-10,0.00000000
551,2020-02-11,0.00000000
551,2020-02-12,0.00000000
551,2020-02-13,0.00000000
551,2020-02-14,0.00000000
551,2020-02-15,0.00000000
551,2020-02-16,0.00000000
551,2020-02-17,0.00000000
551,2020-02-18,0.00000000
551,2020-02-19,0.00000000
551,2020-02-20,0.00000000
551,2020-02-21,0.00000000
551,2020-02-22,0.00000000
551,2020-02-23,0.00000000
551,2020-02-24,0.00000000
551,2020-02-25,2926.54375183
551,2020-02-26,2760.14352746
551,2020-02-27,0.00000000
551,2020-02-28,0.00000000
551,2020-02-29,3772.16144851
551,2020-03-01,0.00000000
551,2020-03-02,0.00000000
551,2020-03-03,0.00000000
551,2020-03-04,0.00000000
551,2020-03-05,0.00000000
551,2020-03-06,0.00000000
551,2020-03-07,0.00000000
551,2020-03-08,0.00000000
551,2020-03-09,0.00000000
551,2020-03-10,0.00000000
551,2020-03-11,0.00000000
551,2020-03-12,5904.93061707
551,2020-03-13,3089.28019771
551,2020-03-14,0.00000000
551,2020-03-15,3629.76406534
551,2020-03-16,5993.40725202
551,2020-03-17,0.00000000
551,2020-03-18,0.00000000
551,2020-03-19,4442.58723290
551,2020-03-20,2914.60215681
551,2020-03-21,0.00000000
551,2020-03-22,3359.08632852
551,2020-03-23,7986.43299326
551,2020-03-24,2979.73778308
551,2020-03-25,9259.25925926
551,2020-03-26,0.00000000
551,2020-03-27,2858.77644368
551,2020-03-28,0.00000000
551,2020-03-29,6389.77635783
551,2020-03-30,3017.50150875
551,2020-03-31,0.00000000
551,2020-04-01,0.00000000
551,2020-04-02,3011.14122252
551,2020-04-03,3293.80764163
551,2020-04-04,0.00000000
551,2020-04-05,0.00000000
551,2020-04-06,0.00000000
551,2020-04-07,3076.92307692
551,2020-04-08,0.00000000
551,2020-04-09,2816.90140845
551,2020-04-10,0.00000000
551,2020-04-11,0.00000000
551,2020-04-12,6828.26903380
551,2020-04-13,0.00000000
551,2020-04-14,2733.73428103
551,2020-04-15,0.00000000
551,2020-04-16,0.00000000
551,2020-04-17,0.00000000
551,2020-04-18,0.00000000
551,2020-04-19,0.00000000
551,2020-04-20,0.00000000
551,2020-04-21,0.00000000
551,2020-04-22,0.00000000
551,2020-04-23,0.00000000
551,2020-04-24,0.00000000
551,2020-04-25,3120.12480499
551,2020-04-26,0.00000000
551,2020-04-27,0.00000000
551,2020-04-28,0.00000000
551,2020-04-29,0.00000000
551,2020-04-30,0.00000000
551,2020-05-01,6080.87564609
551,2020-05-02,0.00000000
551,2020-05-03,0.00000000
551,2020-05-04,0.00000000
551,2020-05-05,0.00000000
551,2020-05-06,0.00000000
551,2020-05-07,0.00000000
551,2020-05-08,0.00000000
551,2020-05-09,0.00000000
551,2020-05-10,6835.26999316
551,2020-05-11,0.00000000
551,2020-05-12,0.00000000
551,2020-05-13,3052.50305250
551,2020-05-14,0.00000000
551,2020-05-15,0.00000000
551,2020-05-16,0.00000000
551,2020-05-17,0.00000000
551,2020-05-18,0.00000000
551,2020-05-19,0.00000000
551,2020-05-20,3052.50305250
551,2020-05-21,0.00000000
551,2020-05-22,0.00000000
551,2020-05-23,0.00000000
551,2020-05-24,0.00000000
551,2020-05-25,0.00000000
551,2020-05-26,0.00000000
551,2020-05-27,2981.51460942
551,2020-05-28,2936.85756241
551,2020-05-29,0.00000000
551,2020-05-30,0.00000000
551,2020-05-31,0.00000000
551,2020-06-01,0.00000000
551,2020-06-02,0.00000000
551,2020-06-03,0.00000000
551,2020-06-04,0.00000000
551,2020-06-05,0.00000000
551,2020-06-06,3732.73609556
551,2020-06-07,0.00000000
551,2020-06-08,0.00000000
551,2020-06-09,0.00000000
551,2020-06-10,0.00000000
551,2020-06-11,0.00000000
551,2020-06-12,0.00000000
551,2020-06-13,0.00000000
551,2020-06-14,0.00000000
551,2020-06-15,0.00000000
551,2020-06-16,0.00000000
551,2020-06-17,0.00000000
551,2020-06-18,3304.69266358
551,2020-06-19,0.00000000
551,2020-06-20,0.00000000
551,2020-06-21,0.00000000
551,2020-06-22,0.00000000
551,2020-06-23,0.00000000
551,2020-06-24,0.00000000
551,2020-06-25,0.00000000
551,2020-06-26,3533.61570863
551,2020-06-27,0.00000000
551,2020-06-28,0.00000000
551,2020-06-29,0.00000000
551,2020-06-30,0.00000000
551,2020-07-01,0.00000000
551,2020-07-02,0.00000000
551,2020-07-03,0.00000000
551,2020-07-04,0.00000000
551,2020-07-05,0.00000000
551,2020-07-06,3432.88705802
551,2020-07-07,0.00000000
551,2020-07-08,0.00000000
551,2020-07-09,3439.97248022
551,2020-07-10,0.00000000
551,2020-07-11,0.00000000
551,2020-07-12,4046.94455686
551,2020-07-13,0.00000000
551,2020-07-14,0.00000000
551,2020-07-15,3453.03867403
551,2020-07-16,0.00000000
551,2020-07-17,0.00000000
551,2020-07-18,0.00000000
551,2020-07-19,0.00000000
551,2020-07-20,0.00000000
551,2020-07-21,0.00000000
551,2020-07-22,0.00000000
551,2020-07-23,0.00000000
551,2020-07-24,3663.00366300
551,2020-07-25,0.00000000
551,2020-07-26,0.00000000
551,2020-07-27,0.00000000
551,2020-07-28,0.00000000
551,2020-07-29,0.00000000
551,2020-07-30,0.00000000
551,2020-07-31,0.00000000
551,2020-08-01,0.00000000
551,2020-08-02,0.00000000
551,2020-08-03,0.00000000
551,2020-08-04,0.00000000
551,2020-08-05,0.00000000
551,2020-08-06,0.00000000
551,2020-08-07,0.00000000
551,2020-08-08,0.00000000
551,2020-08-09,0.00000000
551,2020-08-10,0.00000000
551,2020-08-11,0.00000000
551,2020-08-12,0.00000000
551,2020-08-13,0.00000000
551,2020-08-14,0.00000000
551,2020-08-15,0.00000000
551,2020-08-16,0.00000000
551,2020-08-17,0.00000000
551,2020-08-18,0.00000000
551,2020-08-19,0.00000000
